SA2_MAINCODE_2016,SA2_NAME_2016,POA_CODE_2016,POA_NAME_2016,RATIO,PERCENTAGE
203021040,Geelong West - Hamlyn Heights,3215,3215,0.3233496,32.3349582
203021040,Geelong West - Hamlyn Heights,3218,3218,0.6766504,67.6650418
203021041,Grovedale,3216,3216,0.8768101,87.6810061
203021041,Grovedale,3217,3217,0.1231899,12.3189939
203021042,Highton,3216,3216,0.98862,98.8619953
203021042,Highton,3221,3221,0.01138,1.1380047
203021043,Lara,3211,3211,0.0306162,3.0616172
203021043,Lara,3212,3212,0.9209174,92.091741
203021043,Lara,3213,3213,0.0344847,3.4484665
203021043,Lara,3340,3340,0.0139818,1.3981751
203021044,Leopold,3224,3224,1,100
203021045,Newcomb - Moolap,3219,3219,0.9063913,90.6391281
203021045,Newcomb - Moolap,3224,3224,0.0936087,9.3608719
203021046,Newtown (Vic.),3220,3220,1,100
203021047,North Geelong - Bell Park,3213,3213,0.0169411,1.6941054
203021047,North Geelong - Bell Park,3215,3215,0.9799167,97.9916653
203021047,North Geelong - Bell Park,3218,3218,0.0031423,0.3142291
203031048,Clifton Springs,3222,3222,1,100
203031049,Lorne - Anglesea,3230,3230,0.502069,50.2068996
203031049,Lorne - Anglesea,3231,3231,0.2480788,24.8078798
203031049,Lorne - Anglesea,3232,3232,0.2236453,22.3645303
203031049,Lorne - Anglesea,3235,3235,0.0051232,0.5123154
203031049,Lorne - Anglesea,3241,3241,0.0210837,2.108375
203031050,Ocean Grove - Barwon Heads,3217,3217,0.1244723,12.4472314
203031050,Ocean Grove - Barwon Heads,3222,3222,0.0653277,6.53277
203031050,Ocean Grove - Barwon Heads,3226,3226,0.6044092,60.4409172
203031050,Ocean Grove - Barwon Heads,3227,3227,0.2057908,20.5790814
203031051,Portarlington,3223,3223,1,100
203031052,Point Lonsdale - Queenscliff,3222,3222,0.0223935,2.2393471
203031052,Point Lonsdale - Queenscliff,3225,3225,0.9776065,97.7606529
203031053,Torquay,3217,3217,0.0223382,2.2338178
203031053,Torquay,3228,3228,0.9776618,97.7661822
204011054,Alexandra,3711,3711,0.077797,7.7797007
204011054,Alexandra,3712,3712,0.0560202,5.6020196
204011054,Alexandra,3713,3713,0.1603283,16.0328339
204011054,Alexandra,3714,3714,0.5557834,55.5783448
204011054,Alexandra,3719,3719,0.057756,5.7756033
204011054,Alexandra,3778,3778,0.0309295,3.0929459
204011054,Alexandra,3779,3779,0.0613855,6.1385518
204011055,Euroa,3610,3610,0.002864,0.2863962
204011055,Euroa,3631,3631,0.0119332,1.1933174
204011055,Euroa,3665,3665,0.0372315,3.7231503
204011055,Euroa,3666,3666,0.7435163,74.3516287
204011055,Euroa,3669,3669,0.2044551,20.4455074
204011056,Kilmore - Broadford,3658,3658,0.3500361,35.0036144
204011056,Kilmore - Broadford,3764,3764,0.6499639,64.9963856
204011057,Mansfield (Vic.),3713,3713,0.0007924,0.0792396
204011057,Mansfield (Vic.),3715,3715,0.0341861,3.4186098
204011057,Mansfield (Vic.),3720,3720,0.0647498,6.4749826
204011057,Mansfield (Vic.),3722,3722,0.566561,56.6560971
204011057,Mansfield (Vic.),3723,3723,0.3337107,33.3710704
204011058,Nagambie,3523,3523,0.0077442,0.7744197
204011058,Nagambie,3607,3607,0.0327255,3.2725455
204011058,Nagambie,3608,3608,0.6005495,60.054952
204011058,Nagambie,3612,3612,0.0094929,0.949288
204011058,Nagambie,3663,3663,0.0449663,4.4966275
204011058,Nagambie,3664,3664,0.2712966,27.1296592
204011058,Nagambie,3665,3665,0.0289783,2.8978266
204011058,Nagambie,3666,3666,0.0042468,0.4246815
204011059,Seymour,3660,3660,1,100
204011060,Seymour Region,3435,3435,0.0141509,1.4150943
204011060,Seymour Region,3444,3444,0.0271788,2.7178795
204011060,Seymour Region,3521,3521,0.1480233,14.8023345
204011060,Seymour Region,3522,3522,0.0790656,7.9065589
204011060,Seymour Region,3523,3523,0.0031447,0.3144656
204011060,Seymour Region,3658,3658,0.0566038,5.6603772
204011060,Seymour Region,3659,3659,0.1650944,16.5094358
204011060,Seymour Region,3660,3660,0.2250674,22.5067386
204011060,Seymour Region,3662,3662,0.2421384,24.213836
204011060,Seymour Region,3666,3666,0.0044924,0.4492363
204011060,Seymour Region,3764,3764,0.0350404,3.5040433
204011061,Upper Yarra Valley,3723,3723,0.016129,1.6129027
204011061,Upper Yarra Valley,3799,3799,0.9838708,98.3870812
204011062,Yea,3658,3658,0.165589,16.5589006
204011062,Yea,3660,3660,0.0691594,6.9159392
204011062,Yea,3717,3717,0.7455721,74.5572101
204011062,Yea,3718,3718,0.0196795,1.9679501
204021063,Benalla,3672,3672,1,100
204021064,Benalla Region,3670,3670,0.1616302,16.1630176
204021064,Benalla Region,3673,3673,0.4821181,48.2118072
204021064,Benalla Region,3675,3675,0.068478,6.8477967
204021064,Benalla Region,3723,3723,0.0030496,0.3049628
204021064,Benalla Region,3725,3725,0.1727197,17.2719698
204021064,Benalla Region,3726,3726,0.1120044,11.2004436
204021065,Rutherglen,3682,3682,0.0503766,5.0376552
204021065,Rutherglen,3685,3685,0.6663203,66.6320292
204021065,Rutherglen,3687,3687,0.2833032,28.3303157
204021066,Wangaratta,3677,3677,0.9639095,96.3909542
204021066,Wangaratta,3678,3678,0.0360905,3.6090458
204021067,Wangaratta Region,3675,3675,0.1576638,15.7663762
204021067,Wangaratta Region,3677,3677,0.0052241,0.5224114
204021067,Wangaratta Region,3678,3678,0.5915787,59.1578713
204021067,Wangaratta Region,3682,3682,0.0397033,3.9703273
204021067,Wangaratta Region,3685,3685,0.0051196,0.5119633
204021067,Wangaratta Region,3723,3723,0.0055376,0.5537561
204021067,Wangaratta Region,3732,3732,0.0620625,6.2062487
204021067,Wangaratta Region,3733,3733,0.023404,2.3404034
204021067,Wangaratta Region,3735,3735,0.0634207,6.3420749
204021067,Wangaratta Region,3746,3746,0.0403302,4.033018
204021067,Wangaratta Region,3747,3747,0.0059555,0.5955492
204031068,Beechworth,3747,3747,1,100
204031069,Bright - Mount Beauty,3691,3691,0.0770176,7.7017564
204031069,Bright - Mount Beauty,3697,3697,0.0713671,7.1367117
204031069,Bright - Mount Beauty,3698,3698,0.1068664,10.6866378
204031069,Bright - Mount Beauty,3699,3699,0.1373296,13.7329627
204031069,Bright - Mount Beauty,3737,3737,0.0121607,1.2160672
204031069,Bright - Mount Beauty,3740,3740,0.1326619,13.2661891
204031069,Bright - Mount Beauty,3741,3741,0.3790688,37.9068835
204031069,Bright - Mount Beauty,3744,3744,0.0552757,5.5275721
204031069,Bright - Mount Beauty,3898,3898,0.0282522,2.8252189
204031070,Chiltern - Indigo Valley,3683,3683,0.5682256,56.8225629
204031070,Chiltern - Indigo Valley,3685,3685,0.0336323,3.3632284
204031070,Chiltern - Indigo Valley,3688,3688,0.3981421,39.8142087
204031071,Myrtleford,3737,3737,0.9052021,90.5202058
204031071,Myrtleford,3738,3738,0.0487962,4.8796218
204031071,Myrtleford,3739,3739,0.0460017,4.6001721
204031072,Towong,3691,3691,0.1935429,19.3542921
204031072,Towong,3700,3700,0.2216977,22.1697692
204031072,Towong,3701,3701,0.1810672,18.1067237
204031072,Towong,3704,3704,0.0038776,0.3877607
204031072,Towong,3705,3705,0.043328,4.3327996
204031072,Towong,3707,3707,0.2992498,29.9249768
204031072,Towong,3708,3708,0.0101155,1.0115477
204031072,Towong,3709,3709,0.0471213,4.7121301
204031073,West Wodonga,3690,3690,0.9749267,97.4926664
204031073,West Wodonga,3691,3691,0.0250733,2.5073336
204031074,Wodonga,3690,3690,0.7771417,77.7141725
204031074,Wodonga,3691,3691,0.219178,21.9178046
204031074,Wodonga,3694,3694,0.0036802,0.3680229
204031075,Yackandandah,3691,3691,0.476413,47.6413042
204031075,Yackandandah,3695,3695,0.1063641,10.6364053
204031075,Yackandandah,3749,3749,0.4172229,41.7222906
205011076,Drouin,3816,3816,0.1600297,16.0029691
205011076,Drouin,3818,3818,0.8362602,83.6260193
205011076,Drouin,3981,3981,0.0037101,0.3710116
205011077,Mount Baw Baw Region,3818,3818,0.0812479,8.1247908
205011077,Mount Baw Baw Region,3821,3821,0.1871872,18.7187186
205011077,Mount Baw Baw Region,3825,3825,0.3568568,35.6856807
205011077,Mount Baw Baw Region,3831,3831,0.2829496,28.2949646
205011077,Mount Baw Baw Region,3832,3832,0.042042,4.2042039
205011077,Mount Baw Baw Region,3833,3833,0.0497164,4.9716414
205011078,Trafalgar (Vic.),3821,3821,0.0237346,2.3734593
205011078,Trafalgar (Vic.),3823,3823,0.2421978,24.2197804
205011078,Trafalgar (Vic.),3824,3824,0.6536847,65.3684698
205011078,Trafalgar (Vic.),3825,3825,0.0064254,0.6425387
205011078,Trafalgar (Vic.),3835,3835,0.0615001,6.1500134
205011078,Trafalgar (Vic.),3871,3871,0.0124574,1.2457384
205011079,Warragul,3818,3818,0.0067103,0.6710341
205011079,Warragul,3820,3820,0.8500826,85.0082568
205011079,Warragul,3821,3821,0.0854769,8.5476878
205011079,Warragul,3822,3822,0.0529371,5.2937108
205011079,Warragul,3988,3988,0.0047931,0.4793104
205021080,Alps - East,3885,3885,0.99998,99.9980001
205021081,Bairnsdale,3875,3875,1,100
205021082,Bruthen - Omeo,3862,3862,0.0137146,1.3714585
205021082,Bruthen - Omeo,3864,3864,0.027041,2.7041012
205021082,Bruthen - Omeo,3865,3865,0.0588692,5.8869185
205021082,Bruthen - Omeo,3875,3875,0.3514038,35.1403772
205021082,Bruthen - Omeo,3882,3882,0.1416742,14.1674192
205021082,Bruthen - Omeo,3885,3885,0.1855349,18.5534947
205021082,Bruthen - Omeo,3893,3893,0.0021995,0.2199517
205021082,Bruthen - Omeo,3895,3895,0.0239358,2.3935826
205021082,Bruthen - Omeo,3896,3896,0.0522707,5.2270684
205021082,Bruthen - Omeo,3898,3898,0.0715488,7.1548779
205021082,Bruthen - Omeo,3900,3900,0.0192781,1.9278074
205021082,Bruthen - Omeo,3902,3902,0.0525294,5.2529419
205021083,Lake King,3875,3875,0.2,20
205021083,Lake King,3880,3880,0.4,40
205021083,Lake King,3882,3882,0.2,20
205021083,Lake King,3904,3904,0.2,20
205021084,Lakes Entrance,3903,3903,0.0743352,7.4335212
205021084,Lakes Entrance,3904,3904,0.1468574,14.6857355
205021084,Lakes Entrance,3909,3909,0.7788074,77.8807431
205021085,Orbost,3885,3885,0.0678969,6.7896905
205021085,Orbost,3886,3886,0.0616678,6.1667816
205021085,Orbost,3887,3887,0.0526357,5.2635672
205021085,Orbost,3888,3888,0.5307171,53.0717117
205021085,Orbost,3889,3889,0.0283423,2.8342315
205021085,Orbost,3890,3890,0.0499883,4.9988332
205021085,Orbost,3891,3891,0.0174414,1.7441398
205021085,Orbost,3892,3892,0.1631239,16.3123878
205021085,Orbost,3909,3909,0.0281866,2.8186568
205021086,Paynesville,3875,3875,0.1879974,18.799739
205021086,Paynesville,3878,3878,0.174785,17.4785037
205021086,Paynesville,3880,3880,0.6372176,63.7217571
205031087,Foster,3871,3871,0.006436,0.6436041
205031087,Foster,3956,3956,0.3130676,31.3067632
205031087,Foster,3957,3957,0.0317205,3.1720489
205031087,Foster,3958,3958,0.0306861,3.0686124
205031087,Foster,3959,3959,0.133203,13.3203041
205031087,Foster,3960,3960,0.2816917,28.1691654
205031087,Foster,3962,3962,0.0999885,9.9988486
205031087,Foster,3964,3964,0.0152856,1.52856
205031087,Foster,3965,3965,0.0245949,2.4594886
205031087,Foster,3966,3966,0.0449374,4.493736
205031087,Foster,3967,3967,0.0117228,1.1722788
205031087,Foster,3996,3996,0.0066659,0.66659
205031088,French Island,3921,3921,1,100
205031089,Korumburra,3945,3945,0.0818591,8.1859125
205031089,Korumburra,3946,3946,0.023404,2.340402
205031089,Korumburra,3950,3950,0.5260961,52.6096113
205031089,Korumburra,3951,3951,0.1052631,10.5263148
205031089,Korumburra,3984,3984,0.0015383,0.1538292
205031089,Korumburra,3987,3987,0.1620701,16.2070107
205031089,Korumburra,3988,3988,0.0997692,9.9769195
205031090,Leongatha,3871,3871,0.241002,24.1002035
205031090,Leongatha,3951,3951,0.0037077,0.3707723
205031090,Leongatha,3953,3953,0.7094411,70.9441074
205031090,Leongatha,3954,3954,0.0372581,3.72581
205031090,Leongatha,3956,3956,0.0085911,0.8591067
205031091,Phillip Island,3922,3922,0.7464341,74.6434091
205031091,Phillip Island,3923,3923,0.0480917,4.8091727
205031091,Phillip Island,3925,3925,0.2054742,20.5474182
205031092,Wilsons Promontory,3960,3960,1,100
205031093,Wonthaggi - Inverloch,3925,3925,0.0565325,5.653248
205031093,Wonthaggi - Inverloch,3945,3945,0.010389,1.0389026
205031093,Wonthaggi - Inverloch,3979,3979,0.0141219,1.412188
205031093,Wonthaggi - Inverloch,3984,3984,0.1513829,15.1382948
205031093,Wonthaggi - Inverloch,3990,3990,0.0047673,0.4767259
205031093,Wonthaggi - Inverloch,3991,3991,0.0158759,1.5875872
205031093,Wonthaggi - Inverloch,3992,3992,0.0436249,4.3624911
205031093,Wonthaggi - Inverloch,3995,3995,0.4562177,45.6217678
205031093,Wonthaggi - Inverloch,3996,3996,0.2470879,24.7087947
205041094,Churchill,3840,3840,0.2345582,23.4558182
205041094,Churchill,3842,3842,0.4192476,41.9247633
205041094,Churchill,3844,3844,0.0860017,8.6001729
205041094,Churchill,3869,3869,0.1433071,14.3307071
205041094,Churchill,3870,3870,0.1102362,11.0236216
205041094,Churchill,3871,3871,0.0066492,0.6649168
205041095,Moe - Newborough,3825,3825,1,100
205041096,Morwell,3840,3840,1,99.9999999
205041097,Traralgon,3844,3844,1,100
205041098,Yallourn North - Glengarry,3825,3825,0.3380776,33.8077625
205041098,Yallourn North - Glengarry,3844,3844,0.1830523,18.3052289
205041098,Yallourn North - Glengarry,3854,3854,0.25947,25.947002
205041098,Yallourn North - Glengarry,3856,3856,0.2012262,20.1226209
205041098,Yallourn North - Glengarry,3857,3857,0.0181739,1.8173857
205051099,Alps - West,3858,3858,0.6666644,66.6664444
205051099,Alps - West,3862,3862,0.3333327,33.3332698
205051100,Longford - Loch Sport,3850,3850,0.0413376,4.1337616
205051100,Longford - Loch Sport,3851,3851,0.8982815,89.8281519
205051100,Longford - Loch Sport,3852,3852,0.0215977,2.1597741
205051100,Longford - Loch Sport,3862,3862,0.0387831,3.8783068
205051101,Maffra,3851,3851,0.0385198,3.85198
205051101,Maffra,3858,3858,0.1766573,17.6657316
205051101,Maffra,3859,3859,0.0595109,5.9510929
205051101,Maffra,3860,3860,0.5190796,51.9079568
205051101,Maffra,3862,3862,0.2062324,20.6232385
205051102,Rosedale,3844,3844,0.0218963,2.189626
205051102,Rosedale,3847,3847,0.4347364,43.4736356
205051102,Rosedale,3851,3851,0.2389456,23.8945597
205051102,Rosedale,3854,3854,0.0452806,4.5280618
205051102,Rosedale,3856,3856,0.0157313,1.5731294
205051102,Rosedale,3857,3857,0.0582483,5.8248302
205051102,Rosedale,3858,3858,0.1158588,11.5858848
205051102,Rosedale,3873,3873,0.0693027,6.9302726
205051103,Sale,3850,3850,0.9967865,99.6786544
205051103,Sale,3851,3851,0.0032135,0.3213456
205051104,Yarram,3844,3844,0.0542417,5.4241716
205051104,Yarram,3847,3847,0.0259009,2.5900912
205051104,Yarram,3851,3851,0.0253378,2.5337849
205051104,Yarram,3870,3870,0.0005631,0.0563067
205051104,Yarram,3874,3874,0.106982,10.6982013
205051104,Yarram,3962,3962,0.006006,0.6006005
205051104,Yarram,3966,3966,0.0202703,2.0270267
205051104,Yarram,3967,3967,0.0046922,0.4692235
205051104,Yarram,3971,3971,0.7560059,75.6005937
206011105,Brunswick,3055,3055,0.0169265,1.6926466
206011105,Brunswick,3056,3056,0.9614627,96.1462746
206011105,Brunswick,3057,3057,0.0216108,2.1610789
206011106,Brunswick East,3057,3057,1,100
206011107,Brunswick West,3055,3055,1,99.9999999
206011108,Coburg,3044,3044,0.0060871,0.6087061
206011108,Coburg,3058,3058,0.9939129,99.3912939
206011109,Pascoe Vale South,3044,3044,0.9817724,98.1772408
206011109,Pascoe Vale South,3058,3058,0.0182276,1.8227592
206021110,Alphington - Fairfield,3078,3078,1,100
206021111,Northcote,3070,3070,0.9929104,99.2910395
206021111,Northcote,3071,3071,0.0070896,0.7089605
206021112,Thornbury,3070,3070,0.0040026,0.400259
206021112,Thornbury,3071,3071,0.9959974,99.599741
206031113,Ascot Vale,3032,3032,1,100
206031114,Essendon - Aberfeldie,3040,3040,0.891052,89.1051969
206031114,Essendon - Aberfeldie,3041,3041,0.108948,10.8948031
206031115,Flemington,3031,3031,0.7541778,75.4177804
206031115,Flemington,3032,3032,0.2458222,24.5822196
206031116,Moonee Ponds,3039,3039,1,100
206041117,Carlton,3000,3000,0.0243055,2.4305523
206041117,Carlton,3053,3053,0.9756945,97.5694477
206041118,Docklands,3005,3005,0.0480893,4.8089265
206041118,Docklands,3008,3008,0.9519107,95.1910735
206041119,East Melbourne,3000,3000,0.0006078,0.060778
206041119,East Melbourne,3002,3002,0.9993922,99.9392218
206041120,Flemington Racecourse,3031,3031,1,100
206041121,Kensington (Vic.),3031,3031,1,100
206041122,Melbourne,3000,3000,1,100
206041123,North Melbourne,3000,3000,0.009101,0.9100998
206041123,North Melbourne,3003,3003,0.2674639,26.7463867
206041123,North Melbourne,3051,3051,0.7234351,72.3435135
206041124,Parkville,3010,3010,0.2164843,21.6484326
206041124,Parkville,3050,3050,0.00795,0.7949991
206041124,Parkville,3052,3052,0.7755657,77.5565683
206041125,South Yarra - West,3004,3004,0.2746735,27.4673488
206041125,South Yarra - West,3141,3141,0.7253265,72.5326512
206041126,Southbank,3004,3004,0.0001606,0.0160634
206041126,Southbank,3006,3006,0.9998394,99.9839364
206041127,West Melbourne,3003,3003,0.9999967,99.9996667
206051128,Albert Park,3004,3004,0.3262864,32.6286402
206051128,Albert Park,3206,3206,0.6737136,67.3713598
206051129,Elwood,3184,3184,1,100
206051130,Port Melbourne,3207,3207,1,100
206051131,Port Melbourne Industrial,3207,3207,0.999999,99.9999
206051132,South Melbourne,3004,3004,0.0424886,4.2488578
206051132,South Melbourne,3006,3006,0.0121644,1.2164382
206051132,South Melbourne,3205,3205,0.945347,94.534704
206051133,St Kilda,3004,3004,0.0813891,8.1389118
206051133,St Kilda,3181,3181,0.0288763,2.8876342
206051133,St Kilda,3182,3182,0.8771896,87.7189612
206051133,St Kilda,3184,3184,0.0125449,1.2544928
206051134,St Kilda East,3182,3182,0.0284473,2.8447312
206051134,St Kilda East,3183,3183,0.8760553,87.6055336
206051134,St Kilda East,3185,3185,0.0954974,9.5497353
206061135,Armadale,3143,3143,0.9865436,98.654361
206061135,Armadale,3144,3144,0.0134564,1.345639
206061136,Prahran - Windsor,3143,3143,0.010405,1.0405024
206061136,Prahran - Windsor,3181,3181,0.989595,98.9594976
206061137,South Yarra - East,3141,3141,1,100
206061138,Toorak,3142,3142,0.9891096,98.910959
206061138,Toorak,3144,3144,0.0108904,1.089041
206071139,Abbotsford,3067,3067,1,100
206071140,Carlton North - Princes Hill,3054,3054,1,100
206071141,Collingwood,3066,3066,1,100
206071142,Fitzroy,3065,3065,1,100
206071143,Fitzroy North,3068,3068,1,99.9999996
206071144,Richmond (Vic.),3121,3121,1,100
206071145,Yarra - North,3067,3067,0.0018718,0.1871836
206071145,Yarra - North,3068,3068,0.7000661,70.0066054
206071145,Yarra - North,3078,3078,0.2980621,29.8062106
207011146,Ashburton (Vic.),3147,3147,1,100
207011147,Balwyn,3103,3103,0.9684396,96.8439604
207011147,Balwyn,3126,3126,0.0128253,1.2825342
207011147,Balwyn,3127,3127,0.0187351,1.8735054
207011148,Balwyn North,3104,3104,1,100
207011149,Camberwell,3124,3124,0.9946093,99.4609291
207011149,Camberwell,3127,3127,0.0053907,0.5390709
207011150,Glen Iris - East,3124,3124,0.0067977,0.6797727
207011150,Glen Iris - East,3146,3146,0.9932023,99.3202273
207011151,Hawthorn,3122,3122,1,100
207011152,Hawthorn East,3122,3122,0.0352298,3.5229812
207011152,Hawthorn East,3123,3123,0.9445542,94.4554207
207011152,Hawthorn East,3124,3124,0.020216,2.0215981
207011153,Kew,3101,3101,0.9915282,99.1528173
207011153,Kew,3102,3102,0.0084718,0.8471827
207011154,Kew East,3101,3101,0.0124673,1.2467295
207011154,Kew East,3102,3102,0.9875327,98.7532705
207011155,Surrey Hills (West) - Canterbury,3124,3124,0.0236781,2.3678091
207011155,Surrey Hills (West) - Canterbury,3126,3126,0.4819041,48.1904074
207011155,Surrey Hills (West) - Canterbury,3127,3127,0.4944178,49.4417836
207021156,Bulleen,3105,3105,0.9848841,98.4884127
207021156,Bulleen,3108,3108,0.0151159,1.5115869
207021157,Doncaster,3107,3107,0.0058912,0.5891237
207021157,Doncaster,3108,3108,0.9941088,99.4108761
207021159,Templestowe,3106,3106,1,100
207021160,Templestowe Lower,3107,3107,0.9880856,98.8085605
207021160,Templestowe Lower,3108,3108,0.0119144,1.1914395
207021424,Doncaster East (North),3109,3109,0.9962986,99.6298584
207021424,Doncaster East (North),3111,3111,0.0037014,0.3701416
